id,tagged_sentence
2348,"[('I', 'PP'), ('therefore', 'RB'), ('believe', 'VB'), ('it', 'PP'), ('is', 'BE'), ('realistic', 'JJ'), ('to', 'TO'), ('assume', 'VB'), ('a', 'AT'), ('modest', 'JJ'), ('drop', 'NN'), ('in', 'IN'), ('the', 'AT'), ('total', 'JJ'), ('value', 'NN'), ('of', 'IN'), ('home', 'NN'), ('entertainment', 'NN'), ('electronics', 'NN'), ('to', 'IN'), ('about', 'IN'), ('$1.8', 'NN'), ('million', 'CD'), (',', ','), ('slightly', 'RB'), ('below', 'IN'), ('1960', 'CD'), (',', ','), ('but', 'CC'), ('above', 'IN'), ('1959', 'CD'), ('.', '.')]"
2349,"[('There', 'EX'), ('has', 'HV'), ('been', 'BE'), ('an', 'AT'), ('increase', 'NN'), ('in', 'IN'), ('cooperative', 'JJ'), ('research', 'NN'), ('with', 'IN'), ('other', 'AP'), ('Federal', 'JJ'), ('agencies', 'NN'), ('and', 'CC'), ('civilian', 'JJ'), ('institutions', 'NN'), ('.', '.')]"
2350,"[('Sickness', 'NN'), ('or', 'CC'), ('loss', 'NN'), ('of', 'IN'), ('some', 'DT'), ('of', 'IN'), ('the', 'AT'), ('livestock', 'NN'), ('may', 'MD'), ('cut', 'VB'), ('into', 'IN'), ('the', 'AT'), (""owner's"", 'NN'), ('earnings', 'NN'), (',', ','), ('even', 'RB'), ('into', 'IN'), ('his', 'PP'), ('capital', 'NN'), ('.', '.')]"
2351,"[('The', 'AT'), ('brother', 'NN'), ('and', 'CC'), ('sister', 'NN'), ('seemed', 'VB'), ('to', 'TO'), ('be', 'BE'), ('a', 'AT'), ('sort', 'NN'), ('of', 'IN'), ('mutual-aid', 'AT'), ('society', 'NN'), (',', ','), ('a', 'AT'), ('little', 'JJ'), ('fortress', 'NN'), ('of', 'IN'), ('kindness', 'NN'), ('for', 'IN'), ('each', 'DT'), ('other', 'AP'), ('in', 'IN'), ('a', 'AT'), ('hard', 'JJ'), ('world', 'NN'), ('.', '.')]"
2352,"[('``', '``'), ('But', 'CC'), (""it's"", 'PP'), ('understandable', 'JJ'), ('.', '.')]"
2354,"[('``', '``'), (""You're"", 'PP'), ('not', '*'), ('living', 'VB'), ('up', 'RP'), ('to', 'IN'), ('your', 'PP'), ('own', 'JJ'), ('principles', 'NN'), (""''"", ""''""), (',', ','), ('she', 'PP'), ('told', 'VB'), ('my', 'PP'), ('discouraged', 'VB'), ('people', 'NN'), ('.', '.')]"
2355,"[('Moreover', 'RB'), (',', ','), ('if', 'CS'), ('Af', 'NN'), ('and', 'CC'), ('Af', 'NN'), ('are', 'BE'), ('two', 'CD'), ('planes', 'NN'), ('intersecting', 'NN'), ('in', 'IN'), ('a', 'AT'), ('line', 'NN'), ('l', 'NN'), (',', ','), ('tangent', 'NN'), ('to', 'IN'), ('Q', 'NN'), ('at', 'IN'), ('a', 'AT'), ('point', 'NN'), ('P', 'NN'), (',', ','), ('the', 'AT'), ('two', 'CD'), ('free', 'JJ'), ('intersections', 'NN'), ('of', 'IN'), ('the', 'AT'), ('image', 'NN'), ('curves', 'NN'), ('Af', 'NN'), ('and', 'CC'), ('Af', 'NN'), ('must', 'MD'), ('coincide', 'VB'), ('at', 'IN'), (""P'"", 'NN'), (',', ','), ('the', 'AT'), ('image', 'NN'), ('of', 'IN'), ('P', 'NN'), (',', ','), ('and', 'CC'), ('at', 'IN'), ('this', 'DT'), ('point', 'NN'), ('Af', 'NN'), ('and', 'CC'), ('Af', 'NN'), ('must', 'MD'), ('have', 'HV'), ('a', 'AT'), ('common', 'JJ'), ('tangent', 'JJ'), (""l'"", 'NN'), ('.', '.')]"
2357,"[('Unfriendly', 'NN'), ('political', 'JJ'), ('groups', 'NN'), ('will', 'MD'), ('no', 'AT'), ('doubt', 'NN'), ('do', 'DO'), ('everything', 'PN'), ('in', 'IN'), ('their', 'PP'), ('power', 'NN'), ('to', 'TO'), ('promote', 'VB'), ('active', 'JJ'), ('hostility', 'NN'), ('.', '.')]"
2361,"[('He', 'PP'), ('added', 'VB'), (',', ','), ('``', '``'), ('If', 'CS'), ('this', 'DT'), (""doesn't"", 'DO'), ('work', 'VB'), ('out', 'RP'), (',', ','), ('the', 'AT'), ('three', 'CD'), ('of', 'IN'), ('you', 'PP'), ('barricade', 'NN'), ('yourself', 'PP'), ('in', 'IN'), ('the', 'AT'), ('house', 'NN'), ('and', 'CC'), ('talk', 'VB'), ('terms', 'NN'), ('with', 'IN'), ('them', 'PP'), (""''"", ""''""), ('.', '.')]"
2362,"[('The', 'AT'), ('New', 'JJ'), ('York', 'NP'), ('Central', 'JJ'), ('notes', 'NN'), (':', ':'), ('``', '``')]"
2366,"[('The', 'AT'), ('crew', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Caravan', 'NP'), ('never', 'RB'), ('failed', 'VB'), ('to', 'TO'), ('amaze', 'VB'), ('Ann', 'NP'), (',', ','), ('who', 'WP'), ('during', 'IN'), ('her', 'PP'), ('stay', 'VB'), ('in', 'IN'), ('Salem', 'NP'), ('must', 'MD'), ('frequently', 'RB'), ('have', 'HV'), ('overheard', 'VB'), ('strong', 'JJ'), ('sailorly', 'NN'), ('language', 'NN'), ('.', '.')]"
2369,"[('``', '``'), ('I', 'PP'), ('said', 'VB'), ('I', 'PP'), ('would', 'MD'), (""''"", ""''""), (',', ','), ('Pam', 'NP'), ('said', 'VB'), ('.', '.')]"
2370,"[('For', 'IN'), ('the', 'AT'), ('answer', 'NN'), ('cannot', 'MD'), ('be', 'BE'), ('derived', 'VB'), ('from', 'IN'), ('any', 'DT'), ('socially', 'RB'), ('cohesive', 'JJ'), ('element', 'NN'), ('in', 'IN'), ('the', 'AT'), ('disrupting', 'VB'), ('community', 'NN'), ('.', '.')]"
2372,"[('The', 'AT'), ('code', 'NN'), (',', ','), ('which', 'WD'), ('had', 'HV'), ('probably', 'RB'), ('something', 'PN'), ('to', 'TO'), ('do', 'DO'), ('with', 'IN'), ('sex', 'NN'), ('or', 'CC'), ('some', 'DT'), ('other', 'AP'), ('interest', 'NN'), (',', ','), ('Nicolas', 'NP'), ('was', 'BE'), ('determined', 'VB'), ('to', 'TO'), ('find', 'VB'), ('out', 'RP'), ('and', 'CC'), ('put', 'VB'), ('to', 'IN'), ('use', 'NN'), ('.', '.')]"
2373,"[('The', 'AT'), ('Registry', 'NN'), ('of', 'IN'), ('Motor', 'NN'), ('Vehicles', 'BE'), ('indicates', 'VB'), ('that', 'CS'), ('at', 'IN'), ('least', 'AP'), ('one', 'CD'), ('state', 'NN'), ('automobile', 'NN'), ('was', 'BE'), ('registered', 'VB'), ('as', 'CS'), ('far', 'RB'), ('back', 'RB'), ('as', 'CS'), ('1917', 'CD'), ('.', '.')]"
2378,"[('sometimes', 'RB'), ('not', '*'), ('.', '.')]"
2380,"[('Some', 'DT'), ('observers', 'NN'), ('speculated', ','), ('that', 'CS'), ('this', 'DT'), ('might', 'MD'), ('be', 'BE'), ('his', 'PP'), ('revenge', 'NN'), ('on', 'IN'), ('his', 'PP'), ('home', 'NN'), ('town', 'NN'), ('.', '.')]"
2384,"[('--', '--'), ('The', 'AT'), ('granting', 'VB'), ('of', 'IN'), ('the', 'AT'), ('Jan', 'NP'), ('Masaryk', 'NP'), ('award', 'NN'), ('August', 'NP'), ('13', 'CD'), ('to', 'IN'), ('Senator', 'NN'), ('Paul', 'NP'), ('Douglas', 'NP'), ('is', 'BE'), ('a', 'AT'), ('bitter', 'JJ'), ('example', 'NN'), ('of', 'IN'), ('misleading', 'JJ'), ('minorities', 'NN'), ('.', '.')]"
2385,"[('Arnold', 'NP'), ('Lodley', ','), ('and', 'CC'), ('Michael', 'NP'), ('Perse', 'NP'), ('were', 'BE'), ('like', 'VB'), ('the', 'AT'), ('rest', 'NN'), ('--', '--'), ('lukewarm', 'JJ'), (',', ','), ('ready', 'JJ'), ('to', 'TO'), ('swing', 'VB'), ('against', 'IN'), ('Hudson', 'NP'), ('in', 'IN'), ('a', 'AT'), ('crisis', 'NN'), ('.', '.')]"
2386,"[('His', 'PP'), ('widow', 'NN'), ('started', 'VB'), ('the', 'AT'), ('circulation', 'NN'), ('of', 'IN'), ('petitions', 'NN'), ('after', 'IN'), ('Barnard', 'NP'), ('was', 'BE'), ('reprimanded', 'VB'), ('for', 'IN'), ('violating', 'VB'), ('the', 'AT'), ('probation', 'NN'), ('.', '.')]"
2392,"[('Latin', 'NP'), ('America', 'NP'), ('was', 'BE'), ('once', 'RB'), ('an', 'AT'), ('area', 'NN'), ('as', 'CS'), ('``', '``'), ('safe', 'JJ'), (""''"", ""''""), ('for', 'IN'), ('the', 'AT'), ('West', 'JJ'), ('as', 'CS'), ('Nebraska', 'NP'), ('was', 'BE'), ('for', 'IN'), ('Nixon', 'NP'), ('.', '.')]"
2393,"[('The', 'AT'), ('governor', 'NN'), ('and', 'CC'), ('his', 'PP'), ('retinue', 'VB'), ('thoughtfully', 'RB'), ('brought', 'VB'), ('with', 'IN'), ('them', 'PP'), ('a', 'AT'), ('glorious', 'JJ'), ('silver', 'NN'), ('punchbowl', 'IN'), ('which', 'WD'), ('is', 'BE'), ('still', 'RB'), ('one', 'CD'), ('of', 'IN'), ('the', 'AT'), ('cherished', 'VB'), ('possessions', 'NN'), ('of', 'IN'), ('the', 'AT'), ('college', 'NN'), ('.', '.')]"
2394,"[('In', 'IN'), ('painting', 'VB'), ('a', 'AT'), ('fresco', 'NN'), (',', ','), ('the', 'AT'), ('handling', 'NN'), ('of', 'IN'), ('wet', 'JJ'), ('mortar', 'NN'), ('compels', 'IN'), ('one', 'CD'), ('always', 'RB'), ('to', 'TO'), ('move', 'VB'), ('from', 'IN'), ('top', 'NN'), ('to', 'IN'), ('bottom', 'NN'), ('and', 'CC'), ('from', 'IN'), ('left', 'VB'), ('to', 'IN'), ('right', 'NN'), (',', ','), ('not', '*'), ('to', 'TO'), ('spoil', 'VB'), (""yesterday's"", 'NR'), ('work', 'NN'), ('with', 'IN'), (""today's"", 'NR'), ('plastering', '.'), ('.', '.')]"
2395,"[('One', 'CD'), ('fin', 'NN'), ('is', 'BE'), ('located', 'VB'), ('every', 'AT'), ('120-degrees', 'NN'), ('around', 'IN'), ('the', 'AT'), ('inside', 'NN'), ('diameter', 'NN'), ('of', 'IN'), ('the', 'AT'), ('wheel', 'NN'), ('.', '.')]"
2396,"[('She', 'PP'), ('added', 'VB'), ('.', '.')]"
2397,"[('In', 'IN'), (""Plato's"", 'NP'), ('Republic', 'NN'), ('communism', 'NN'), ('is', 'BE'), ('--', '--'), ('to', 'TO'), ('speak', 'VB'), ('anachronistically', 'NN'), ('--', '--'), ('a', 'AT'), ('communism', 'NN'), ('of', 'IN'), ('Janissaries', 'NN'), ('.', '.')]"
2400,"[('The', 'AT'), ('Istiqlal', 'NP'), ('found', 'VB'), ('that', 'CS'), ('the', 'AT'), ('spontaneous', 'JJ'), ('solidarity', 'NN'), ('of', 'IN'), ('the', 'AT'), ('independence', 'NN'), ('struggle', 'NN'), ('was', 'BE'), ('not', '*'), ('easily', 'RB'), ('transposed', 'VB'), ('to', 'IN'), ('the', 'AT'), ('more', 'AP'), ('concrete', 'NN'), (',', ','), ('precise', 'JJ'), ('problems', 'NN'), ('of', 'IN'), ('internal', 'JJ'), ('politics', 'NN'), ('.', '.')]"
2401,"[('When', 'WR'), ('cattle', 'NN'), ('became', 'VB'), ('more', 'QL'), ('valuable', 'JJ'), (',', ','), ('ranch', 'NN'), ('owners', 'NN'), ('frowned', 'VB'), ('upon', 'IN'), ('this', 'DT'), ('practice', 'NN'), ('and', 'CC'), ('it', 'PP'), ('was', 'BE'), ('discontinued', 'VB'), (',', ','), ('at', 'IN'), ('least', 'AP'), ('when', 'WR'), ('the', 'AT'), ('boss', 'NN'), ('was', 'BE'), (""'round"", 'RB'), ('.', '.')]"
2406,"[('Constitutions', 'NN'), ('of', 'IN'), ('and', 'CC'), ('by', 'IN'), ('themselves', 'PP'), ('mean', 'VB'), ('little', 'JJ'), (';', '.'), (';', '.')]"
2409,"[('He', 'PP'), ('asked', 'VB'), ('.', '.')]"
2412,"[('That', 'DT'), ('is', 'BE'), ('one', 'CD'), ('thing', 'NN'), ('the', 'AT'), ('experiments', 'NN'), ('are', 'BE'), ('designed', 'VB'), ('to', 'TO'), ('find', 'VB'), ('out', 'RP'), ('.', '.')]"
2413,"[('rim-fires', 'NN'), ('.', '.')]"
2414,"[('Fall', 'NN'), ('foliage', 'NN'), ('and', 'CC'), ('flowers', 'NN'), ('will', 'MD'), ('decorate', 'VB'), ('Los', 'NP'), ('Angeles', 'NP'), ('Country', 'NN'), ('Club', 'NN'), ('for', 'IN'), ('the', 'AT'), ('annual', 'JJ'), ('formal', 'JJ'), ('party', 'NN'), ('Saturday', 'NR'), ('evening', 'NN'), ('.', '.')]"
2417,"[('Grazie', 'NP'), ('was', 'BE'), ('mean', 'VB'), (':', ':'), ('quietly', 'RB'), ('mean', 'VB'), (',', ','), ('and', 'CC'), ('bitterly', 'RB'), (',', ','), ('unfunnily', 'NN'), ('sarcastic', '.'), ('.', '.')]"
2421,"[('In', 'IN'), ('the', 'AT'), ('absence', 'NN'), ('of', 'IN'), ('a', 'AT'), ('reservoir', 'NN'), ('of', 'IN'), ('political', 'JJ'), ('consensus', 'NN'), ('each', 'DT'), ('organized', 'VB'), ('political', 'JJ'), ('group', 'NN'), ('hopes', 'NN'), ('that', 'CS'), ('the', 'AT'), ('elections', 'NN'), ('will', 'MD'), ('give', 'VB'), ('them', 'PP'), ('new', 'JJ'), ('prominence', 'NN'), (',', ','), ('but', 'CC'), ('in', 'IN'), ('a', 'AT'), ('system', 'NN'), ('where', 'WR'), ('there', 'EX'), ('is', 'BE'), ('as', 'QL'), ('yet', 'RB'), ('no', 'AT'), ('place', 'NN'), ('for', 'IN'), ('the', 'AT'), ('less', 'QL'), ('prominent', 'JJ'), ('.', '.')]"
2423,"[('It', 'PP'), ('is', 'BE'), ('softened', 'VB'), ('by', 'IN'), ('the', 'AT'), ('saltbush', 'NN'), ('and', 'CC'), ('the', 'AT'), ('bluebush', 'NN'), (',', ','), ('has', 'HV'), ('a', 'AT'), ('peaceful', 'JJ'), ('quality', 'NN'), (',', ','), ('the', 'AT'), ('hills', 'NN'), ('roll', 'VB'), ('softly', 'RB'), ('.', '.')]"
2425,"[('I', 'PP'), ('will', 'MD'), ('deal', 'VB'), ('with', 'IN'), ('these', 'DT'), ('later', 'RB'), ('on', 'IN'), ('.', '.')]"
2428,"[('She', 'PP'), ('said', 'VB'), (',', ','), ('with', 'IN'), ('the', 'AT'), ('solicitude', 'NN'), ('of', 'IN'), ('a', 'AT'), ('middle-aged', 'JJ'), ('woman', 'NN'), ('for', 'IN'), ('her', 'PP'), ('only', 'RB'), ('child', 'NN'), ('.', '.')]"
2429,"[('If', 'CS'), ('you', 'PP'), ('have', 'HV'), ('a', 'AT'), ('higher-quality', 'JJ'), ('product', 'NN'), (',', ','), ('how', 'WR'), ('can', 'MD'), ('you', 'PP'), ('make', 'VB'), ('it', 'PP'), ('stand', 'VB'), ('out', 'RP'), ('--', '--'), ('justify', 'VB'), ('its', 'PP'), ('premium', 'NN'), ('price', 'NN'), ('--', '--'), ('without', 'IN'), ('the', 'AT'), ('spoken', 'VB'), ('word', 'NN'), ('?', '.'), ('?', '.')]"
2431,"[('``', '``'), ('Do', 'DO'), ('you', 'PP'), ('still', 'RB'), ('have', 'HV'), ('The', 'AT'), ('Book', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Dead', 'NN'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
2433,"[('But', 'CC'), ('hear', 'VB'), ('Harrison', 'NP'), ('E.', 'NP'), ('Salisbury', 'NP'), (',', ','), ('former', 'AP'), ('Moscow', 'NP'), ('correspondent', 'NN'), ('of', 'IN'), ('The', 'AT'), ('New', 'JJ'), ('York', 'NP'), ('Times', 'NN'), (',', ','), ('and', 'CC'), ('author', 'NN'), ('of', 'IN'), ('``', '``'), ('To', 'IN'), ('Moscow', 'NP'), ('--', '--'), ('And', 'CC'), ('Beyond', 'RB'), (""''"", ""''""), ('.', '.')]"
2434,"[('Much', 'AP'), ('happened', 'VB'), ('in', 'IN'), ('this', 'DT'), ('field', 'NN'), ('during', 'IN'), ('the', 'AT'), ('past', 'NN'), ('12', 'CD'), ('months', 'NN'), ('.', '.')]"
2435,"[('It', 'PP'), ('is', 'BE'), ('hard', 'JJ'), ('to', 'TO'), ('blame', 'VB'), ('them', 'PP'), ('for', 'IN'), ('this', 'DT'), ('.', '.')]"
2439,"[('It', 'PP'), ('was', 'BE'), ('unlocked', 'VB'), ('all', 'AB'), ('the', 'AT'), ('time', 'NN'), ('she', 'PP'), ('was', 'BE'), ('washing', 'VB'), ('windows', 'NN'), ('.', '.')]"
2440,"[('When', 'WR'), ('we', 'PP'), ('become', 'VB'), ('firm', 'NN'), ('enough', 'QL'), ('to', 'TO'), ('stand', 'VB'), ('for', 'IN'), ('those', 'DT'), ('ideals', 'NN'), ('which', 'WD'), ('we', 'PP'), ('know', 'VB'), ('to', 'TO'), ('be', 'BE'), ('right', 'JJ'), (',', ','), ('when', 'WR'), ('we', 'PP'), ('become', 'VB'), ('hard', 'RB'), ('enough', 'QL'), ('to', 'TO'), ('refuse', 'VB'), ('to', 'IN'), ('aid', 'NN'), ('nations', 'NN'), ('which', 'WD'), ('do', 'DO'), ('not', '*'), ('permit', 'VB'), ('self-determination', 'NN'), (',', ','), ('when', 'WR'), ('we', 'PP'), ('become', 'VB'), ('strong', 'JJ'), ('enough', 'QL'), ('to', 'TO'), ('resist', 'VB'), ('any', 'DT'), ('more', 'AP'), ('drifts', 'NN'), ('towards', 'IN'), ('socialism', 'NN'), ('in', 'IN'), ('our', 'PP'), ('own', 'JJ'), ('Nation', 'NN'), (',', ','), ('when', 'WR'), ('we', 'PP'), ('recognize', 'VB'), ('that', 'CS'), ('our', 'PP'), ('enemy', 'NN'), ('is', 'BE'), ('Communism', 'NN'), ('not', '*'), ('war', 'NN'), (',', ','), ('and', 'CC'), ('when', 'WR'), ('we', 'PP'), ('realize', 'VB'), ('that', 'CS'), ('concessions', 'NN'), ('to', 'IN'), ('Communists', 'NN'), ('do', 'DO'), ('not', '*'), ('insure', 'VB'), ('peace', 'NN'), ('or', 'CC'), ('freedom', 'NN'), (',', ','), ('then', 'RB'), (',', ','), ('and', 'CC'), ('only', 'RB'), ('then', 'RB'), ('will', 'MD'), ('we', 'PP'), ('no', 'QL'), ('longer', 'RB'), ('be', 'BE'), ('``', '``'), ('soft', 'JJ'), (""''"", ""''""), ('.', '.')]"
2441,"[('Nevertheless', 'RB'), (',', ','), ('with', 'IN'), ('a', 'AT'), ('reading', 'NN'), ('public', 'NN'), ('that', 'CS'), ('longs', 'NN'), ('for', 'IN'), ('the', 'AT'), ('``', '``'), ('good', 'JJ'), ('old', 'JJ'), ('days', 'NN'), (""''"", ""''""), ('and', 'CC'), ('with', 'IN'), ('an', 'AT'), ('awareness', 'NN'), ('of', 'IN'), ('our', 'PP'), ('expanding', 'VB'), ('international', 'JJ'), ('interests', 'NN'), (',', ','), ('it', 'PP'), ('is', 'BE'), ('easy', 'JJ'), ('for', 'IN'), ('the', 'AT'), ('Benets', 'NN'), ('to', 'TO'), ('obtain', 'VB'), ('a', 'AT'), ('magnified', 'VB'), ('position', 'NN'), ('in', 'IN'), ('literature', 'NN'), ('by', 'IN'), ('use', 'NN'), ('of', 'IN'), ('all', 'AB'), ('sorts', 'NN'), ('of', 'IN'), ('Americana', 'NP'), (',', ','), ('real', 'JJ'), ('or', 'CC'), ('fake', 'JJ'), (',', ','), ('and', 'CC'), ('it', 'PP'), ('is', 'BE'), ('easy', 'JJ'), ('for', 'IN'), ('the', 'AT'), ('Steinbecks', 'NN'), ('and', 'CC'), ('Sandburgs', 'NP'), ('to', 'TO'), ('support', 'VB'), ('their', 'PP'), ('messages', 'NN'), ('of', 'IN'), ('reform', 'NN'), ('by', 'IN'), ('reading', 'NN'), ('messages', 'NN'), ('of', 'IN'), ('reform', 'NN'), ('into', 'IN'), ('the', 'AT'), ('minds', 'NN'), ('of', 'IN'), ('the', 'AT'), ('folk', 'NN'), ('.', '.')]"
2442,"[('The', 'AT'), ('wording', 'NN'), ('of', 'IN'), ('the', 'AT'), ('question', 'NN'), ('was', 'BE'), ('quite', 'QL'), ('general', 'JJ'), ('and', 'CC'), ('may', 'MD'), ('have', 'HV'), ('been', 'BE'), ('subject', 'NN'), ('to', 'IN'), ('different', 'JJ'), ('interpretations', 'NN'), ('.', '.')]"
2451,"[('They', 'PP'), ('were', 'BE'), ('accompanied', 'VB'), ('by', 'IN'), ('Anna', 'NP'), ('Mi', 'NN'), ('Lee', 'NP'), (',', ','), ('pianist', 'NN'), ('.', '.')]"
2452,"[('Make', 'VB'), ('same', 'AP'), ('as', 'CS'), ('salt', 'NN'), ('and', 'CC'), ('pepper', 'NN'), ('shakers', 'NN'), (',', ','), ('leaving', 'VB'), ('off', 'IN'), ('top', 'NN'), ('pieces', 'NN'), ('.', '.')]"
2453,"[('Bill', 'NP'), ('Weigand', 'NP'), ('was', 'BE'), ('good', 'JJ'), ('and', 'CC'), ('tired', 'VB'), ('of', 'IN'), ('the', 'AT'), ('wall', 'NN'), ('opposite', 'NN'), (',', ','), ('and', 'CC'), ('the', 'AT'), ('crack', 'NN'), ('in', 'IN'), ('the', 'AT'), ('plaster', 'NN'), ('.', '.')]"
2456,"[('``', '``'), ('Maybe', 'RB'), (""''"", ""''""), (',', ','), ('the', 'AT'), ('captain', 'NN'), ('admitted', 'VB'), ('.', '.')]"
2457,"[(""There's"", 'EX'), ('nothing', 'PN'), ('for', 'IN'), ('you', 'PP'), ('here', 'RB'), (""''"", ""''""), ('.', '.')]"
2458,"[('Reliability', 'NN'), ('and', 'CC'), ('validation', 'AT'), ('work', 'NN'), ('with', 'IN'), ('the', 'AT'), (""Children's"", 'NN'), ('Anxiety', 'NN'), ('Scale', 'NN'), ('by', 'IN'), ('Castaneda', 'NP'), (',', ','), ('et', 'FW'), ('al', 'FW'), ('demonstrated', 'VB'), ('results', 'NN'), ('closely', 'RB'), ('similar', 'JJ'), ('to', 'IN'), ('the', 'AT'), ('findings', 'NN'), ('with', 'IN'), ('the', 'AT'), ('adult', 'NN'), ('scale', 'NN'), ('.', '.')]"
2460,"[('But', 'CC'), ('even', 'RB'), ('when', 'WR'), ('the', 'AT'), ('police', 'NN'), ('are', 'BE'), ('honest', 'JJ'), (',', ','), ('they', 'PP'), ('do', 'DO'), ('not', '*'), ('trust', 'VB'), ('the', 'AT'), ('private', 'JJ'), ('eye', 'NN'), ('.', '.')]"
2461,"[('The', 'AT'), ('forthcoming', 'JJ'), ('season', 'NN'), ('in', 'IN'), ('Pittsburgh', 'NP'), ('also', 'RB'), ('promises', 'VB'), ('to', 'TO'), ('be', 'BE'), ('of', 'IN'), ('unusual', 'JJ'), ('interest', 'NN'), ('.', '.')]"
2464,"[('He', 'PP'), ('was', 'BE'), ('silent', 'JJ'), ('a', 'AT'), ('moment', 'NN'), (',', ','), ('thinking', 'VB'), ('he', 'PP'), ('could', 'MD'), ('use', 'VB'), ('a', 'AT'), ('man', 'NN'), ('this', 'DT'), ('time', 'NN'), ('of', 'IN'), ('year', 'NN'), (',', ','), ('and', 'CC'), ('if', 'CS'), ('the', 'AT'), ('girl', 'NN'), ('could', 'MD'), ('cook', 'VB'), (',', ','), ('it', 'PP'), ('would', 'MD'), ('give', 'VB'), ('him', 'PP'), ('more', 'AP'), ('time', 'NN'), ('in', 'IN'), ('the', 'AT'), ('meadows', 'NN'), (',', ','), ('but', 'CC'), ('he', 'PP'), ('knew', 'VB'), ('nothing', 'PN'), ('about', 'IN'), ('the', 'AT'), ('couple', 'NN'), ('.', '.')]"
2465,"[('``', '``'), ('Why', 'WR'), (',', ','), ('what', 'WD'), ('a', 'AT'), ('lovely', 'JJ'), ('voice', 'NN'), ('you', 'PP'), ('have', 'HV'), (""''"", ""''""), (',', ','), ('said', 'VB'), ('one', 'CD'), ('of', 'IN'), ('the', 'AT'), ('female', 'JJ'), ('visitors', 'NN'), ('.', '.')]"
2466,"[('SBA', 'NN'), ('Business', 'NN'), ('Loans', 'NN'), (';', '.'), (';', '.')]"
2469,"[('With', 'IN'), ('world', 'NN'), ('peace', 'NN'), ('constantly', 'RB'), ('being', 'BE'), ('threatened', 'VB'), (',', ','), ('most', 'RB'), ('of', 'IN'), ('us', 'PP'), ('regard', 'VB'), ('the', 'AT'), ('future', 'JJ'), ('skeptically', 'NN'), (',', ','), ('and', 'CC'), ('even', 'RB'), ('with', 'IN'), ('fear', 'NN'), ('.', '.')]"
2472,"[('Those', 'DT'), ('who', 'WP'), ('favor', 'NN'), ('placing', 'VB'), ('trade', 'NN'), ('unions', 'NN'), ('under', 'IN'), ('anti-trust', 'JJ'), ('laws', 'NN'), ('imply', 'VB'), ('that', 'CS'), ('they', 'PP'), ('are', 'BE'), ('advocating', 'VB'), ('a', 'AT'), ('brand', 'NN'), ('new', 'JJ'), ('reform', 'NN'), ('.', '.')]"
2481,"[('it', 'PP'), ('was', 'BE'), ('the', 'AT'), ('clerks', 'NN'), ('who', 'WP'), ('caused', 'VB'), ('the', 'AT'), ('mischief', 'NN'), ('and', 'CC'), ('who', 'WP'), ('made', 'VB'), ('him', 'PP'), ('say', 'VB'), ('that', 'CS'), ('the', 'AT'), ('ruling', 'NN'), ('passion', 'NN'), ('of', 'IN'), ('their', 'PP'), ('race', 'NN'), ('was', 'BE'), ('covetousness', 'NN'), ('and', 'CC'), ('that', 'CS'), ('in', 'IN'), ('dealing', 'VB'), ('with', 'IN'), ('them', 'PP'), ('he', 'PP'), ('never', 'RB'), ('knew', 'VB'), ('whether', 'CS'), ('he', 'PP'), ('had', 'HV'), ('to', 'TO'), ('do', 'DO'), ('with', 'IN'), ('a', 'AT'), ('Frenchman', 'NP'), ('or', 'CC'), ('with', 'IN'), ('a', 'AT'), ('devil', 'NN'), ('.', '.')]"
2485,"[('``', '``'), ('There', 'EX'), ('is', 'BE'), ('not', '*'), ('now', 'RB'), (',', ','), ('nor', 'CC'), ('has', 'HV'), ('there', 'RB'), ('ever', 'RB'), ('been', 'BE'), ('in', 'IN'), ('Emory', 'NP'), (""University's"", 'NN'), ('charter', 'NN'), ('or', 'CC'), ('by-laws', 'NN'), ('any', 'DT'), ('requirement', 'NN'), ('that', 'CS'), ('students', 'NN'), ('be', 'BE'), ('admitted', 'VB'), ('or', 'CC'), ('rejected', 'VB'), ('on', 'IN'), ('the', 'AT'), ('basis', 'NN'), ('of', 'IN'), ('race', 'NN'), (',', ','), ('color', 'NN'), ('or', 'CC'), ('creed', 'NN'), ('.', '.')]"
2486,"[('``', '``'), ('Bobbie', 'NP'), ('will', 'MD'), ('take', 'VB'), ('the', 'AT'), ('job', 'NN'), ('as', 'CS'), ('his', 'PP'), ('just', 'JJ'), ('reward', 'NN'), ('and', 'CC'), ('work', 'NN'), ('hard', 'RB'), ('at', 'IN'), ('it', 'PP'), (';', '.'), (';', '.')]"
2496,"[('There', 'EX'), ('were', 'BE'), ('a', 'AT'), ('sprinkling', 'NN'), ('of', 'IN'), ('daring', 'NN'), ('bikinis', ','), ('and', 'CC'), ('a', 'AT'), ('preponderance', 'NN'), ('of', 'IN'), ('glorified', 'VB'), ('tank', 'NN'), ('suits', 'NN'), ('.', '.')]"
