id,tagged_sentence
1395,"[('The', 'AT'), ('House', 'NN'), ('communications', 'AT'), ('subcommittee', 'NN'), ('is', 'BE'), ('expected', 'VB'), ('to', 'TO'), ('report', 'VB'), ('out', 'IN'), ('a', 'AT'), ('good', 'JJ'), ('bill', 'NN'), ('calling', 'VB'), ('for', 'IN'), ('the', 'AT'), ('states', 'NN'), ('to', 'TO'), ('match', 'VB'), ('federal', 'JJ'), ('funds', 'NN'), ('.', '.')]"
1396,"[('His', 'PP'), ('signal', 'NN'), ('was', 'BE'), ('for', 'IN'), ('the', 'AT'), ('other', 'AP'), ('dogs', 'NN'), ('to', 'TO'), ('come', 'VB'), ('running', 'VB'), (',', ','), ('but', 'CC'), ('it', 'PP'), ('was', 'BE'), ('also', 'RB'), ('the', 'AT'), ('signal', 'NN'), ('for', 'IN'), ('Mama', 'NN'), ('and', 'CC'), ('the', 'AT'), ('other', 'AP'), ('maids', 'NN'), ('to', 'TO'), ('watch', 'VB'), ('out', 'RP'), ('.', '.')]"
1402,"[('But', 'CC'), (""there's"", 'BE'), ('no', 'AT'), ('denying', 'VB'), ('that', 'CS'), ('the', 'AT'), ('easiest', 'JJ'), ('and', 'CC'), ('most', 'QL'), ('economical', 'JJ'), ('way', 'NN'), ('to', 'TO'), ('get', 'VB'), (""year-'round"", 'JJ'), ('whole-house', 'AT'), ('air', 'NN'), ('conditioning', 'NN'), ('is', 'BE'), ('when', 'WR'), ('you', 'PP'), ('build', 'NN'), ('.', '.')]"
1403,"[('And', 'CC'), ('with', 'IN'), ('each', 'DT'), ('sigh', 'NN'), (',', ','), ('like', 'CS'), ('a', 'AT'), ('whip', 'NN'), ('in', 'IN'), ('the', 'AT'), ('hand', 'NN'), ('of', 'IN'), ('an', 'AT'), ('expert', 'NN'), (',', ','), ('the', 'AT'), ('grass', 'NN'), ('stripped', 'VB'), ('something', 'NN'), ('from', 'IN'), ('Warren', 'NN'), ('.', '.')]"
1404,"[('By', 'IN'), ('the', 'AT'), ('second', 'OD'), ('day', 'NN'), ('Michelangelo', 'NN'), ('began', 'VB'), ('to', 'IN'), ('worry', 'NN'), (';', '.'), (';', '.')]"
1405,"[('It', 'PP'), ('had', 'HV'), ('the', 'AT'), ('features', 'NN'), ('of', 'IN'), ('a', 'AT'), ('man', 'NN'), ('bewhiskered', 'VB'), ('by', 'IN'), ('clumps', 'NN'), ('of', 'IN'), ('loose', 'JJ'), ('feathers', 'NN'), ('.', '.')]"
1407,"[('Ultimately', 'RB'), (""Fosdick's"", ','), ('``', '``'), ('Fit', 'VB'), ('to', 'TO'), ('fight', 'VB'), (""''"", ""''""), ('slogan', 'NN'), ('swept', 'VB'), ('across', 'IN'), ('the', 'AT'), ('country', 'NN'), ('and', 'CC'), ('every', 'AT'), ('well-known', 'JJ'), ('red-light', 'NN'), ('district', 'NN'), ('in', 'IN'), ('the', 'AT'), ('United', 'VB'), ('States', 'NN'), ('was', 'BE'), ('closed', 'VB'), (',', ','), ('a', 'AT'), ('hundred', 'CD'), ('and', 'CC'), ('ten', 'NN'), ('of', 'IN'), ('them', 'PP'), ('.', '.')]"
1408,"[('Statistical', 'JJ'), ('average', 'NN'), ('and', 'CC'), ('all', 'NN'), ('.', '.')]"
1411,"[('``', '``'), ('Old', 'JJ'), ('Crip', 'PP'), (""wasn't"", 'BE'), (""''"", ""''""), (',', ','), ('retorted', ','), ('Cobb', 'NP'), ('tartly', 'NN'), ('.', '.')]"
1414,"[('``', '``'), ('How', 'WR'), ('do', 'DO'), ('you', 'PP'), ('know', 'VB'), ('that', 'DT'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
1416,"[('The', 'AT'), (""Injun's"", 'AT'), ('name', 'NN'), ('for', 'IN'), ('beef', 'NN'), ('was', 'BE'), ('``', '``'), ('wohaw', 'NN'), (""''"", ""''""), (',', ','), ('and', 'CC'), ('many', 'NN'), ('of', 'IN'), ('the', 'AT'), ('old', 'JJ'), ('frontiersmen', 'NN'), ('adopted', 'VB'), ('it', 'PP'), ('from', 'IN'), ('their', 'PP'), ('association', 'NN'), ('with', 'IN'), ('the', 'AT'), ('Injun', 'NN'), ('on', 'IN'), ('the', 'AT'), ('trails', 'NN'), ('.', '.')]"
1417,"[('But', 'CC'), ('clarity', 'NN'), ('is', 'BE'), ('not', '*'), ('enough', 'NN'), ('.', '.')]"
1420,"[('He', 'PP'), ('hollered', 'VB'), ('hoarsely', 'NN'), (',', ','), ('``', '``'), ('Hang', 'VB'), ('on', 'IN'), (""''"", ""''""), ('!', '.'), ('!', '.')]"
1421,"[('Our', 'PP'), ('first', 'OD'), ('necessity', 'NN'), (',', ','), ('at', 'IN'), ('the', 'AT'), ('very', 'QL'), ('outset', 'NN'), ('of', 'IN'), ('war', 'NN'), (',', ','), ('is', 'BE'), ('post-attack', 'JJ'), ('reconnaissance', 'NN'), ('.', '.')]"
1422,"[('Neighbor', 'NN'), ('women', 'NN'), (',', ','), ('such', 'JJ'), ('as', 'CS'), ('Mrs.', 'NP'), ('Sidney', 'NP'), ('Baker', 'NP'), (',', ','), ('2269', 'AT'), ('Serra', 'NN'), (',', ','), ('Sterling', 'NP'), ('Township', 'NN'), (',', ','), ('have', 'HV'), ('been', 'BE'), ('supplying', 'IN'), ('the', 'AT'), ('family', 'NN'), ('with', 'IN'), ('meals', 'NN'), ('and', 'CC'), ('handling', 'AT'), ('household', 'NN'), ('chores', 'NN'), ('with', 'IN'), (""Kowalski's"", 'PP'), ('sister-in-law', 'NN'), (',', ','), ('Mrs.', 'NP'), ('Anna', 'NP'), ('Kowalski', 'NP'), (',', ','), ('22111', 'NN'), ('David', 'NP'), (',', ','), ('East', 'JJ'), ('Detroit', 'NN'), ('.', '.')]"
1423,"[('Historically', 'RB'), (',', ','), ('religion', 'NN'), ('has', 'HV'), ('also', 'RB'), ('functioned', 'NN'), ('as', 'CS'), ('a', 'AT'), ('tremendous', 'JJ'), ('engine', 'NN'), ('of', 'IN'), ('vindication', 'NN'), (',', ','), ('enforcement', 'NN'), (',', ','), ('sanction', 'NN'), (',', ','), ('and', 'CC'), ('perpetuation', 'NN'), ('of', 'IN'), ('various', 'JJ'), ('other', 'JJ'), ('institutions', 'NN'), ('.', '.')]"
1426,"[('Did', 'DO'), ('you', 'PP'), ('ever', 'RB'), ('see', 'VB'), ('a', 'AT'), ('play', 'NN'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
1427,"[('The', 'AT'), ('materials', 'NN')]"
1428,"[('The', 'AT'), ('equally', 'QL'), ('ardent', 'JJ'), ('proponent', 'NN'), ('of', 'IN'), ('freedom', 'NN'), ('from', 'IN'), ('any', 'DT'), ('kind', 'NN'), ('of', 'IN'), ('censorship', 'NN'), ('may', 'MD'), ('find', 'VB'), ('the', 'AT'), ('nude', 'JJ'), ('human', 'JJ'), ('form', 'NN'), ('the', 'AT'), ('``', '``'), ('natural', 'NN'), (',', ','), ('honest', 'NN'), (',', ','), ('free', 'JJ'), ('expression', 'NN'), ('of', 'IN'), (""man's"", 'NN'), ('spirit', 'NN'), ('and', 'CC'), ('the', 'AT'), ('epitome', 'NN'), ('of', 'IN'), ('beauty', 'NN'), ('and', 'CC'), ('inspiration', 'NN'), (""''"", ""''""), ('.', '.')]"
1432,"[('The', 'AT'), ('girl', 'NN'), ('cried', 'NN'), ('.', '.')]"
1437,"[('``', '``'), ('If', 'CS'), ('Philip', 'NP'), ('Toynbee', 'NN'), ('is', 'BE'), ('claiming', 'VB'), ('that', 'CS'), ('the', 'AT'), ('choice', 'NN'), ('lies', 'VB'), ('between', 'IN'), ('capitulation', 'NN'), ('and', 'CC'), ('the', 'AT'), ('risk', 'NN'), ('of', 'IN'), ('nuclear', 'JJ'), ('war', 'NN'), (',', ','), ('I', 'PP'), ('think', 'VB'), ('he', 'PP'), ('is', 'BE'), ('right', 'JJ'), ('.', '.')]"
1438,"[('For', 'IN'), ('example', 'NN'), (',', ','), ('the', 'AT'), ('inflected', 'JJ'), ('forms', 'NN'), ('of', 'IN'), ('a', 'AT'), ('word', 'NN'), ('can', 'MD'), ('be', 'BE'), ('represented', 'VB'), (',', ','), ('insofar', 'RB'), ('as', 'CS'), ('regular', 'PP'), ('inflection', 'NN'), ('allows', 'VB'), (',', ','), ('by', 'IN'), ('a', 'AT'), ('stem', 'NN'), ('and', 'CC'), ('a', 'AT'), ('set', 'NN'), ('of', 'IN'), ('endings', 'VB'), ('to', 'TO'), ('be', 'BE'), ('attached', 'VB'), ('.', '.')]"
1443,"[('He', 'PP'), ('was', 'BE'), ('to', 'TO'), ('get', 'VB'), ('involved', 'VB'), ('in', 'IN'), ('no', 'AT'), ('arguments', 'NN'), (';', '.'), (';', '.')]"
1446,"[('She', 'PP'), ('is', 'BE'), ('the', 'AT'), ('former', 'AP'), ('Judy', 'RN'), ('Chapman', 'NN'), (',', ','), ('daughter', 'NN'), ('of', 'IN'), ('John', 'NP'), ('S.', 'NP'), ('Chapman', 'NN'), ('of', 'IN'), ('this', 'DT'), ('city', 'NN'), ('.', '.')]"
1448,"[('When', 'WR'), ('informed', 'VB'), ('that', 'CS'), ('there', 'EX'), ('were', 'BE'), ('some', 'DT'), ('persons', 'NN'), ('who', 'WP'), ('did', 'DO'), ('not', '*'), ('have', 'HV'), ('their', 'PP'), ('arm', 'NN'), ('go', 'VB'), ('up', 'RP'), (',', ','), ('she', 'PP'), ('commented', 'NN'), (',', ','), ('``', '``'), ('I', 'PP'), (""don't"", 'DO'), ('see', 'VB'), ('how', 'WR'), ('they', 'PP'), ('can', 'MD'), ('prevent', 'VB'), ('it', 'PP'), (""''"", ""''""), ('.', '.')]"
1451,"[('To', 'TO'), ('understand', 'VB'), ('American', 'JJ'), ('politics', 'NN'), ('is', 'BE'), (',', ','), ('simply', 'RB'), (',', ','), ('to', 'TO'), ('know', 'VB'), ('people', 'NN'), (',', ','), ('to', 'TO'), ('know', 'VB'), ('the', 'AT'), ('relative', 'JJ'), ('weight', 'NN'), ('of', 'IN'), ('names', 'NN'), ('--', '--'), ('who', 'NN'), ('are', 'BE'), ('heroes', 'NN'), (',', ','), ('who', 'WP'), ('are', 'BE'), ('straw', 'JJ'), ('men', 'NN'), (',', ','), ('who', 'WP'), ('controls', 'NN'), (',', ','), ('who', 'WP'), ('does', 'DO'), ('not', '*'), ('.', '.')]"
1454,"[('I', 'PP'), ('stayed', 'VB'), ('on', 'IN'), ('the', 'AT'), ('car', 'NN'), ('for', 'IN'), ('a', 'AT'), ('few', 'AP'), ('minutes', 'NN'), ('until', 'NN'), (',', ','), ('turning', 'AT'), ('right', 'NN'), (',', ','), ('it', 'PP'), ('entered', 'VB'), ('a', 'AT'), ('huge', 'JJ'), ('square', 'NN'), (',', ','), ('Bayezit', 'NN'), (',', ','), ('with', 'IN'), ('the', 'AT'), ('Bayezit', 'JJ'), ('Mosque', 'NN'), ('on', 'IN'), ('the', 'AT'), ('right', 'NN'), ('and', 'CC'), ('the', 'AT'), ('gate', 'NN'), ('to', 'IN'), ('the', 'AT'), ('university', 'NN'), ('just', 'RB'), ('beyond', 'IN'), ('it', 'PP'), ('.', '.')]"
1455,"[('The', 'AT'), ('horses', 'NN'), ('were', 'BE'), ('only', 'RB'), ('several', 'AP'), ('lengths', 'VB'), ('away', 'RB'), ('when', 'WR'), ('he', 'PP'), ('fired', 'NN'), ('.', '.')]"
1458,"[('Some', 'DT'), ('people', 'NN'), ('thought', 'VB'), ('he', 'PP'), ('lacked', 'VB'), ('both', 'AB'), ('ability', 'NN'), ('and', 'CC'), ('character', 'NN'), (',', ','), ('but', 'CC'), ('most', 'QL'), ('agreed', 'VB'), ('that', 'CS'), ('he', 'PP'), ('was', 'BE'), ('noble', 'NN'), ('in', 'IN'), ('appearance', 'NN'), ('and', 'CC'), (',', ','), ('for', 'IN'), ('a', 'AT'), ('Russian', 'JJ'), (',', ','), ('humane', 'NN'), ('.', '.')]"
1464,"[('i.e.', 'RB'), (',', ','), ('it', 'PP'), ('must', 'MD'), ('be', 'BE'), ('left-justified', 'NN'), ('in', 'IN'), ('the', 'AT'), ('operand', 'NN'), ('column', 'NN'), ('of', 'IN'), ('the', 'AT'), ('coding', 'AT'), ('sheet', 'NN'), ('.', '.')]"
1465,"[('The', 'AT'), ('belly', 'NN'), ('boites', 'NN'), (',', ','), ('with', 'IN'), ('their', 'PP'), ('papier-mache', 'NN'), ('palm', 'NN'), ('trees', 'NN'), ('or', 'CC'), ('hand-painted', ','), ('Ionic', 'JJ'), ('columns', 'NN'), (',', ','), ('heretofore', 'RB'), ('existed', 'VB'), ('mainly', 'RB'), ('on', 'IN'), ('the', 'AT'), ('patronage', 'NN'), ('of', 'IN'), ('Greek', 'JJ'), ('and', 'CC'), ('Turkish', 'JJ'), ('families', 'NN'), ('.', '.')]"
1475,"[('These', 'DT'), ('hard-surface', 'JJ'), ('cleaners', 'NN'), ('are', 'BE'), ('discussed', 'VB'), ('in', 'IN'), ('Chapter', 'NN'), ('28', 'NN'), ('.', '.')]"
1476,"[('It', 'PP'), ('is', 'BE'), ('clear', 'JJ'), ('from', 'IN'), ('this', 'DT'), ('discussion', 'NN'), ('that', 'WP'), ('cosmologists', 'NN'), ('of', 'IN'), ('every', 'AT'), ('persuasion', 'TO'), ('look', 'VB'), ('hopefully', 'NN'), ('toward', 'IN'), ('the', 'AT'), ('day', 'NN'), ('when', 'WR'), ('a', 'AT'), ('man-made', 'AT'), ('satellite', 'NN'), ('can', 'MD'), ('be', 'BE'), ('equipped', 'VB'), ('with', 'IN'), ('optical', 'JJ'), ('devices', 'NN'), ('which', 'WD'), ('will', 'MD'), ('open', 'VB'), ('up', 'RP'), ('new', 'JJ'), ('vistas', 'NN'), ('to', 'IN'), ('science', 'NN'), ('.', '.')]"
1482,"[('Secretary', 'NN'), ('of', 'IN'), ('Defense', 'NN'), ('Robert', 'NP'), ('McNamara', 'NN'), (',', ','), ('former', 'AT'), ('President', 'NN'), ('of', 'IN'), ('the', 'AT'), ('Ford', 'NP'), ('Motor', 'NN'), ('Company', 'NN'), (',', ','), ('comes', 'VB'), ('from', 'IN'), ('a', 'AT'), ('generation', 'NN'), ('different', 'NN'), ('from', 'IN'), ('that', 'DT'), ('of', 'IN'), (""Eisenhower's"", 'PP'), ('own', 'JJ'), ('first', 'AT'), ('Secretary', 'NN'), ('of', 'IN'), ('Defense', 'NN'), (',', ','), ('Charles', 'NP'), ('Wilson', 'NP'), (',', ','), ('who', 'WP'), ('had', 'HV'), ('been', 'BE'), ('head', 'NN'), ('of', 'IN'), ('General', 'NN'), ('Motors', 'NN'), ('.', '.')]"
1485,"[('A', 'AT'), ('couple', 'NN'), ('of', 'IN'), ('the', 'AT'), ('girls', 'NN'), ('were', 'BE'), ('laughing', 'VB'), ('rather', 'QL'), ('shrilly', 'NN'), ('and', 'CC'), ('I', 'PP'), ('realized', 'VB'), ('they', 'PP'), ('were', 'BE'), ('drinking', 'NN'), ('.', '.')]"
1487,"[('Later', 'RB'), ('we', 'PP'), ('realized', 'VB'), ('that', 'CS'), ('the', 'AT'), ('redcoats', 'NN'), ('had', 'HV'), ('stopped', 'VB'), ('their', 'PP'), ('charge', 'NN'), ('at', 'IN'), ('the', 'AT'), ('wall', 'NN'), ('.', '.')]"
1488,"[('One', 'CD'), ('high-up', 'AT'), ('camera', 'NN'), ('shot', 'NN'), ('is', 'BE'), ('magnificent', 'NN'), (',', ','), ('as', 'CS'), ('the', 'AT'), ('Germans', 'NP'), ('straggle', 'NN'), ('from', 'IN'), ('a', 'AT'), ('cathedral', 'NN'), (',', ','), ('dotting', 'IN'), ('a', 'AT'), ('huge', 'JJ'), (',', ','), ('cobblestone', 'AT'), ('square', 'NN'), (',', ','), ('and', 'CC'), ('drop', 'IN'), ('their', 'PP'), ('weapons', 'NN'), ('.', '.')]"
1490,"[('On', 'IN'), ('ships', 'NN'), ('at', 'IN'), ('sea', 'NN'), (',', ','), ('on', 'IN'), ('railroad', 'NN'), ('trains', 'NN'), (',', ','), ('in', 'IN'), ('summer', 'NN'), ('hotels', 'NN'), ('with', 'IN'), ('mountain', 'JJ'), ('views', 'NN'), (',', ','), ('they', 'PP'), ('always', 'RB'), ('said', 'VB'), (',', ','), ('``', '``'), (""I've"", 'PP'), ('never', 'RB'), ('done', 'VB'), ('this', 'DT'), ('before', 'NN'), (""''"", ""''""), ('.', '.')]"
1493,"[('Fall', 'NN'), ('River', 'NN'), ('is', 'BE'), ('not', '*'), ('a', 'AT'), ('fashionable', 'JJ'), ('town', 'NN'), ('.', '.')]"
1496,"[('If', 'CS'), ('sold', 'CC'), ('then', 'RB'), (',', ','), ('the', 'AT'), ('land', 'NN'), ('and', 'CC'), ('improvements', 'NN'), ('might', 'MD'), ('bring', 'VB'), ('only', 'RB'), ('$5,000', 'NN'), ('.', '.')]"
1497,"[('Yet', 'CC'), ('even', 'RB'), ('here', 'RB'), ('many', 'IN'), ('a', 'AT'), ('problem', 'NN'), ('is', 'BE'), ('presented', 'VB'), (';', '.'), (';', '.')]"
1498,"[('The', 'AT'), ('radiochlorine', 'PP'), ('was', 'BE'), ('stored', 'VB'), ('at', 'IN'), ('-78-degrees', 'NN'), ('in', 'IN'), ('a', 'AT'), ('tube', 'NN'), ('equipped', 'VB'), ('with', 'IN'), ('a', 'AT'), ('break', 'NN'), ('seal', 'NN'), ('.', '.')]"
1499,"[('No', 'AT'), ('poetry', 'NN'), (',', ','), ('no', 'AT'), ('airplanes', 'NN'), (',', ','), ('no', 'AT'), ('dancers', 'NN'), ('.', '.')]"
1501,"[('Hospital', 'NN'), ('officials', 'NN'), ('said', 'VB'), ('the', 'AT'), ('injury', 'NN'), ('was', 'BE'), ('severe', ','), ('but', 'CC'), ('the', 'AT'), ('youth', 'NN'), ('was', 'BE'), ('in', 'IN'), ('good', 'JJ'), ('condition', 'NN'), ('last', 'AP'), ('night', 'NN'), ('.', '.')]"
1503,"[('Those', 'DT'), ('who', 'WP'), ('walk', 'NN'), ('on', 'IN'), ('it', 'PP'), ('may', 'MD'), ('encounter', 'VB'), ('at', 'IN'), ('any', 'DT'), ('turn', 'AT'), ('ministers', 'NN'), ('of', 'IN'), ('grace', 'NN'), ('or', 'CC'), ('damnation', 'NN'), ('.', '.')]"
1504,"[('``', '``'), ('That', 'DT'), ('was', 'BE'), ('the', 'AT'), ('fille', 'FW'), ('de', 'FW'), ('chambre', 'NN'), (',', ','), ('the', 'AT'), ('one', 'PN'), ('you', 'PP'), ('thought', 'VB'), (""couldn't"", 'TO'), ('get', 'VB'), ('the', 'AT'), ('eggs', 'VB'), ('out', 'RP'), ('.', '.')]"
1505,"[('I', 'PP'), ('said', 'VB'), ('sure', 'JJ'), ('that', 'CS'), ('was', 'BE'), ('what', 'WD'), ('I', 'PP'), ('wanted', 'VB'), ('her', 'PP'), ('to', 'TO'), ('do', ','), ('but', 'CC'), ('she', 'PP'), ('paid', 'VB'), ('no', 'AT'), ('attention', 'NN'), ('.', '.')]"
1511,"[('Hot', 'JJ'), ('water', 'NN'), ('.', '.')]"
1514,"[('It', 'PP'), ('is', 'BE'), ('not', '*'), ('surprising', 'VB'), ('that', 'CS'), (',', ','), ('as', 'CS'), ('spokesman', 'NN'), ('for', 'IN'), ('real', 'JJ'), ('estate', 'NN'), ('interests', 'NN'), (',', ','), ('the', 'AT'), ('National', 'JJ'), ('Association', 'NN'), ('of', 'IN'), ('Real', 'JJ'), ('Estate', 'NN'), ('Boards', 'NN'), ('(', '('), ('NAREB', 'NN'), (')', ')'), ('and', 'CC'), ('its', 'PP'), ('local', 'JJ'), ('associations', 'NN'), ('have', 'HV'), ('sought', 'VB'), ('to', 'IN'), ('limit', 'NN'), ('and', 'CC'), ('often', 'RB'), ('ignore', 'QL'), ('much', 'AP'), ('of', 'IN'), ('this', 'DT'), ('pressure', 'NN'), ('.', '.')]"
1515,"[('``', '``'), ('Oh', 'NN'), (',', ','), ('please', 'HV'), ('come', 'VB'), ('in', 'IN'), (""''"", ""''""), (',', ','), ('she', 'PP'), ('said', 'VB'), ('.', '.')]"
1516,"[('They', 'PP'), ('range', 'NN'), ('from', 'IN'), ('an', 'AT'), ('eight-foot', 'AT'), ('pram', 'NN'), (',', ','), ('which', 'WD'), ('you', 'PP'), ('can', 'MD'), ('build', 'VB'), ('yourself', 'PP'), ('for', 'IN'), ('less', 'AP'), ('than', 'IN'), ('$50', 'NN'), (',', ','), ('to', 'TO'), ('auxiliary', 'CS'), ('sailboats', 'NN'), ('which', 'WD'), ('can', 'MD'), ('cost', 'VB'), ('over', 'IN'), ('$100,000', 'NN'), ('.', '.')]"
1517,"[('Hardly', 'RB'), ('glancing', 'NN'), ('at', 'IN'), ('her', 'PP'), (',', ','), ('I', 'PP'), ('smiled', 'VB'), ('a', 'AT'), ('bleak', 'IN'), ('one', 'CD'), ('which', 'PP'), ('said', 'VB'), (',', ','), ('Thanks', 'NN'), (',', ','), ('baby', 'NN'), (',', ','), ('but', 'CC'), (""I'd"", 'PP'), ('rather', 'RB'), ('be', 'BE'), ('alone', 'RB'), ('.', '.')]"
1518,"[('Boyer', 'NP'), ('is', 'BE'), ('suffering', 'VB'), ('from', 'IN'), ('a', 'AT'), ('stiff', 'JJ'), ('neck', 'NN'), ('.', '.')]"
1524,"[('It', 'PP'), ('made', 'VB'), ('no', 'AT'), ('sound', 'NN'), ('.', '.')]"
1525,"[('Now', 'RB'), ('one', 'CD'), ('hears', 'VB'), ('that', 'CS'), ('heat', 'NN'), ('and', 'CC'), ('hot', 'JJ'), ('water', 'NN'), ('are', 'BE'), ('used', 'VB'), ('instead', 'RB'), ('.', '.')]"
1528,"[('Studies', 'NN'), ('of', 'IN'), ('membership', 'NN'), ('trends', 'NN'), (',', ','), ('even', 'RB'), ('in', 'IN'), ('some', 'DT'), ('areas', 'NN'), ('where', 'WR'), ('population', 'NN'), ('is', 'BE'), ('expanding', 'NN'), (',', ','), ('show', 'VB'), ('that', 'CS'), ('numbers', 'NN'), ('of', 'IN'), ('churches', 'NN'), ('have', 'HV'), ('had', 'HV'), ('little', 'AP'), ('net', 'AT'), ('increase', 'NN'), (',', ','), ('though', 'CS'), ('many', 'AP'), ('new', 'JJ'), ('members', 'NN'), ('were', 'BE'), ('received', 'VB'), ('.', '.')]"
1530,"[('Clams', 'NN'), (',', ','), ('crabs', 'NN'), (',', ','), ('and', 'CC'), ('other', 'AP'), ('marine', 'JJ'), ('life', 'NN'), ('may', 'MD'), ('add', 'VB'), ('interest', 'NN'), ('at', 'IN'), ('coastal', 'JJ'), ('areas', 'NN'), ('.', '.')]"
1531,"[('They', 'PP'), ('were', 'BE'), ('stocky', 'JJ'), ('men', 'NN'), (',', ','), ('well', 'RB'), ('fed', 'VB'), ('and', 'CC'), ('clean-shaven', 'NN'), (',', ','), ('with', 'IN'), ('neat', 'JJ'), ('uniforms', 'NN'), ('and', 'CC'), ('sturdy', 'JJ'), ('boots', 'NN'), ('.', '.')]"
1534,"[('I', 'PP'), ('took', 'VB'), ('him', 'PP'), ('by', 'IN'), ('the', 'AT'), ('shoulders', 'NN'), ('.', '.')]"
1535,"[('Do', 'DO'), ('you', 'PP'), ('?', '.'), ('?', '.')]"
1536,"[('My', 'PP'), (""father's"", 'NN'), ('a', 'AT'), ('policeman', 'NN'), ('and', 'CC'), ('makes', 'VB'), ('less', 'AP'), ('than', 'IN'), ('seven', 'CD'), ('thousand', 'CD'), ('dollars', 'NN'), ('a', 'AT'), ('year', 'NN'), ('.', '.')]"
1540,"[('Fortunately', 'RB'), (',', ','), ('I', 'PP'), ('knew', 'VB'), ('almost', 'RB'), ('exactly', 'VB'), ('what', 'WD'), ('the', 'AT'), ('will', 'NN'), ('had', 'HV'), ('said', 'VB'), ('.', '.')]"
1542,"[('Matsuo', 'NP'), ('stood', 'VB'), ('up', 'RP'), ('.', '.')]"
1547,"[('Their', 'PP'), ('hostess', 'AT'), ('enquired', 'NN'), ('.', '.')]"
1549,"[('A', 'AT'), ('tiny', 'JJ'), ('handful', 'PP'), ('never', 'RB'), ('did', 'DO'), ('make', 'VB'), ('the', 'AT'), ('concert', 'NN'), ('.', '.')]"
1550,"[('The', 'AT'), ('potters', 'NN'), (',', ','), ('in', 'IN'), ('particular', 'JJ'), (',', ','), ('had', 'HV'), ('virtually', 'RB'), ('eschewed', 'WD'), ('freehand', 'JJ'), ('drawing', 'NN'), (',', ','), ('elaborate', 'IN'), ('motifs', 'NN'), (',', ','), ('and', 'CC'), ('the', 'AT'), ('curving', 'JJ'), ('lines', 'NN'), ('of', 'IN'), ('nature', 'NN'), (',', ','), ('while', 'CS'), ('yet', 'RB'), ('expressing', 'VB'), ('a', 'AT'), ('belief', 'NN'), ('that', 'CS'), ('there', 'EX'), ('was', 'BE'), ('order', 'NN'), ('in', 'IN'), ('the', 'AT'), ('universe', 'NN'), ('.', '.')]"
1551,"[('A', 'AT'), ('copy', 'NN'), ('was', 'BE'), ('released', 'VB'), ('to', 'IN'), ('the', 'AT'), ('press', 'NN'), ('.', '.')]"
1552,"[('``', '``'), ('Having', 'IN'), ('all', 'AB'), ('the', 'AT'), ('guns', 'NN'), ('makes', 'VB'), ('you', 'PP'), ('a', 'AT'), ('big', 'JJ'), ('man', 'NN'), (',', ','), (""don't"", 'DO'), ('it', 'PP'), (',', ','), ('Adams', '.'), ('?', '.'), ('?', '.')]"
1555,"[('The', 'AT'), ('card', 'IN'), ('the', 'AT'), ('man', 'NN'), ('I', 'PP'), ('was', 'BE'), ('shadowing', 'PP'), ('had', 'HV'), ('filled', 'VB'), ('out', 'RP'), ('was', 'BE'), ('still', 'RB'), ('on', 'IN'), ('the', 'AT'), ('counter', 'NN'), ('.', '.')]"
1559,"[('``', '``'), ('Some', 'DT'), ('day', 'NN'), (""''"", ""''""), (',', ','), ('I', 'PP'), ('told', 'VB'), ('Eileen', 'NN'), (',', ','), ('``', '``'), ('that', 'DT'), ('guy', 'NN'), ('will', 'MD'), ('kill', 'VB'), ('us', 'PP'), ('both', 'NN'), (""''"", ""''""), ('.', '.')]"
1560,"[('a', 'AT'), ('stirring', ','), ('``', '``'), ('Flames', 'NN'), ('Of', 'IN'), ('Paris', 'NP'), (""''"", ""''""), ('pas', 'FW'), ('de', 'FW'), ('deux', 'VB'), ('by', 'IN'), ('Xenia', 'AT'), ('Ter-Stepanova', 'NN'), ('and', 'CC'), ('Alexandre', 'AT'), ('Pavlovsky', 'NN'), (',', ','), ('and', 'CC'), ('a', 'AT'), ('lovely', 'JJ'), ('version', 'NN'), ('of', 'IN'), (""Fokine's"", ','), ('``', '``'), ('Le', 'FW'), ('Cygne', 'NN'), (""''"", ""''""), ('by', 'IN'), ('Olga', 'RN'), ('Moiseyeva', 'NN'), (',', ','), ('which', 'WD'), ('had', 'HV'), ('to', 'TO'), ('be', 'BE'), ('repeated', 'VB'), ('.', '.')]"
1562,"[('``', '``'), ('What', 'WD'), ('is', 'BE'), ('the', 'AT'), ('scaffolding', 'NN'), ('for', 'IN'), (',', ','), ('Brassnose', 'NN'), (""''"", ""''""), ('?', '.'), ('?', '.')]"
1567,"[('``', '``'), ('There', 'PP'), ('can', 'MD'), ('be', 'BE'), ('no', 'AT'), ('compromise', 'NN'), ('when', 'WR'), ('souls', 'NN'), ('are', 'BE'), ('in', 'IN'), ('jeopardy', 'NN'), (""''"", ""''""), ('.', '.')]"
1568,"[('There', 'EX'), ('was', 'BE'), ('no', 'AT'), ('question', 'NN'), ('in', 'IN'), (""Jack's"", 'PP'), ('mind', 'NN'), ('of', 'IN'), ('the', 'AT'), ('good', 'JJ'), ('faith', 'NN'), ('on', 'IN'), ('one', 'CD'), ('side', 'NN'), (',', ','), ('at', 'IN'), ('least', 'AP'), ('.', '.')]"
